student_id,age,gender,grade_level,study_hours_per_day,uses_ai,ai_usage_time_minutes,ai_tools_used,ai_usage_purpose,ai_dependency_score,ai_generated_content_percentage,ai_prompts_per_week,ai_ethics_score,last_exam_score,assignment_scores_avg,attendance_percentage,concept_understanding_score,study_consistency_index,improvement_rate,sleep_hours,social_media_hours,tutoring_hours,class_participation_score,final_score,passed,performance_category
1008,22,Female,12th,5.5,1,87,ChatGPT+Gemini,Coding,10,29,68,1,35,67.4,78.7,6,3.2,14.9,4.8,1.1,3.4,8,50.0,1,Low
1009,14,Female,3rd Year,5.8,0,152,ChatGPT,None,6,97,86,9,68,95.6,56.4,4,4.0,-18.1,6.2,5.0,3.8,6,57.6,1,Medium
1010,14,Male,10th,3.2,0,154,None,Exam Prep,1,60,72,7,51,33.4,44.2,4,3.0,26.9,8.5,1.7,2.8,10,38.4,0,Low
1011,20,Male,3rd Year,1.8,1,129,Claude,Exam Prep,2,59,70,2,64,88.4,98.9,10,8.8,20.5,6.9,0.0,1.2,7,68.6,1,Medium
1012,15,Female,11th,1.6,1,72,None,Exam Prep,5,34,67,7,99,78.1,82.2,4,2.1,3.3,5.9,4.9,4.4,1,84.4,1,High
1013,18,Male,1st Year,1.7,1,160,Gemini,Homework,4,6,18,4,90,53.1,82.3,4,7.9,21.8,4.1,5.7,3.3,9,63.8,1,Medium
1014,21,Other,11th,4.4,1,82,ChatGPT+Gemini,Homework,3,5,7,3,24,62.9,66.4,2,6.7,34.9,7.0,3.2,0.4,3,41.5,1,Low
1015,21,Female,1st Year,0.7,1,176,Gemini,Doubt Solving,6,14,30,4,63,63.0,51.8,6,6.9,-7.1,8.5,3.6,2.5,6,62.6,1,Medium
1016,16,Male,11th,0.8,0,4,None,Doubt Solving,10,95,13,5,60,33.0,93.1,1,8.9,11.7,5.0,0.7,2.2,8,42.9,1,Low
1017,20,Male,1st Year,3.8,1,46,Copilot,Notes,6,65,28,9,86,67.5,77.8,10,5.8,26.3,9.0,5.7,0.5,2,74.8,1,Medium
1018,16,Male,10th,4.0,1,23,Claude,Doubt Solving,10,95,8,4,93,34.6,54.9,3,1.7,-15.0,5.1,1.3,1.8,1,51.0,1,Medium
1019,19,Female,12th,4.2,0,120,ChatGPT+Gemini,Homework,8,91,100,9,94,66.1,49.8,5,9.4,25.1,6.9,3.3,1.0,6,70.0,1,Medium
1020,19,Male,12th,2.5,1,94,ChatGPT+Gemini,Notes,2,84,69,4,41,45.1,84.5,6,4.0,25.8,6.4,5.8,0.2,6,43.7,1,Low
1021,16,Male,2nd Year,4.9,0,171,ChatGPT,Doubt Solving,7,16,105,1,36,88.4,50.6,8,1.3,13.2,7.9,2.7,0.1,9,59.7,1,Medium
1022,20,Male,1st Year,3.4,1,141,Gemini,Doubt Solving,7,18,59,1,69,34.9,53.1,4,5.8,27.1,6.4,0.6,1.4,5,50.8,1,Medium
1023,16,Female,2nd Year,1.1,1,163,ChatGPT+Gemini,Exam Prep,2,13,91,4,50,50.7,46.1,4,4.2,20.2,5.7,1.3,0.5,3,46.8,1,Low
1024,21,Male,3rd Year,4.9,1,50,Gemini,Homework,6,48,44,4,32,58.6,85.1,1,9.2,-0.5,8.8,0.4,4.2,5,34.5,0,Low
1025,23,Male,3rd Year,5.7,1,133,Copilot,Notes,5,50,73,10,93,72.2,77.9,10,5.6,-11.2,6.8,2.4,4.9,7,86.5,1,High
1026,17,Female,2nd Year,0.8,1,144,ChatGPT,Coding,2,33,53,7,70,99.1,65.4,8,1.5,37.7,4.2,3.5,2.3,2,78.2,1,High
1027,14,Female,1st Year,2.7,1,81,Copilot,None,9,83,44,1,52,39.1,50.6,2,3.1,14.5,6.2,2.7,2.9,8,32.2,0,Low
1028,17,Female,12th,3.2,0,71,ChatGPT,Doubt Solving,8,20,2,5,39,56.1,73.3,6,3.0,22.7,6.5,2.1,4.7,4,51.1,1,Medium
1029,20,Male,1st Year,1.3,1,50,ChatGPT,Homework,7,47,75,10,67,77.7,78.8,9,7.9,12.5,4.2,1.0,3.8,2,63.0,1,Medium
1030,24,Male,3rd Year,5.3,0,51,Gemini,Notes,6,66,35,8,97,56.2,54.8,6,1.6,24.6,7.4,4.2,2.5,7,68.8,1,Medium
1031,17,Female,10th,2.1,1,11,None,None,5,57,10,8,91,46.9,59.1,1,3.9,-10.8,6.4,5.8,2.1,6,62.8,1,Medium
1032,19,Male,2nd Year,4.8,0,80,ChatGPT,Homework,9,77,72,7,91,87.0,52.8,5,7.0,-6.7,4.6,2.0,3.7,7,81.5,1,High
1033,22,Female,2nd Year,4.2,0,94,Copilot,Homework,5,20,5,4,93,43.1,61.4,8,6.5,31.2,5.7,3.1,1.6,7,64.9,1,Medium
1034,14,Female,3rd Year,3.8,0,114,None,Notes,6,26,75,7,33,53.6,54.7,1,6.8,-16.7,6.5,1.0,3.7,4,32.7,0,Low
1035,18,Male,1st Year,1.6,1,128,Copilot,Exam Prep,3,70,109,1,81,46.8,69.2,1,6.0,7.4,8.4,0.4,0.4,6,45.0,1,Low
1036,24,Female,2nd Year,1.7,0,10,None,None,9,28,116,6,70,97.2,96.3,10,2.6,-8.5,6.3,1.0,2.6,1,86.1,1,High
1037,20,Female,12th,0.8,0,15,Copilot,Exam Prep,8,8,40,7,97,88.5,56.9,2,7.1,14.2,8.5,0.6,0.9,1,73.1,1,Medium
1038,14,Male,2nd Year,1.8,0,100,Gemini,Doubt Solving,9,78,71,3,89,62.3,64.8,9,9.6,7.9,7.8,3.7,3.7,2,76.8,1,High
1039,17,Female,1st Year,2.4,0,112,Gemini,Exam Prep,1,43,40,8,40,88.8,62.3,5,1.4,24.3,7.2,3.9,4.8,5,55.6,1,Medium
1040,19,Male,3rd Year,5.1,0,91,Claude,Doubt Solving,1,27,76,8,57,77.8,51.9,4,4.3,-1.5,7.1,6.0,3.3,7,56.7,1,Medium
1041,15,Male,12th,2.5,1,8,ChatGPT+Gemini,Doubt Solving,2,37,61,8,34,55.0,98.4,4,3.6,5.3,7.6,6.0,3.6,8,30.2,0,Low
1042,23,Male,12th,4.7,0,118,Claude,Notes,4,14,106,5,55,44.7,71.1,5,2.3,-5.9,6.2,2.7,0.8,1,50.5,1,Medium
1043,18,Female,2nd Year,2.9,1,122,Claude,Homework,10,14,8,7,28,55.2,76.1,1,3.4,-13.8,6.1,1.4,2.7,8,36.0,0,Low
1044,24,Female,1st Year,4.8,0,7,ChatGPT,Coding,5,29,83,5,78,66.3,50.9,4,1.2,-6.4,5.1,2.9,3.9,10,58.7,1,Medium
1045,23,Female,2nd Year,5.9,1,24,ChatGPT,Coding,7,31,103,8,73,44.0,88.4,3,6.8,33.9,6.8,5.4,4.3,1,51.2,1,Medium
1046,14,Male,10th,1.8,1,167,Claude,Exam Prep,4,39,9,9,36,49.1,92.5,6,6.5,9.0,7.5,4.1,4.9,10,43.9,1,Low
1047,19,Female,3rd Year,5.2,0,118,ChatGPT+Gemini,Notes,1,75,40,4,23,75.3,70.6,10,5.5,12.3,5.3,3.7,3.7,8,52.6,1,Medium
1048,19,Male,10th,3.9,1,150,Claude,Coding,8,83,26,4,32,80.7,59.1,7,3.8,24.4,5.2,4.2,2.9,1,51.4,1,Medium
1049,17,Female,12th,5.0,0,22,Gemini,Homework,3,90,52,7,94,61.9,55.4,1,9.8,31.9,4.9,0.9,4.1,7,54.8,1,Medium
1050,21,Male,2nd Year,4.1,0,43,Copilot,Doubt Solving,9,1,3,7,62,97.9,45.3,1,6.6,-18.6,4.3,2.3,1.3,2,57.3,1,Medium
1051,17,Male,10th,2.8,1,55,Claude,Doubt Solving,2,21,9,8,27,51.4,65.2,2,9.0,-12.5,8.6,1.2,4.4,2,36.1,0,Low
1052,21,Male,11th,1.8,1,122,ChatGPT,Notes,1,25,48,7,39,93.8,75.0,10,3.8,5.6,8.5,5.7,3.9,2,64.8,1,Medium
1053,21,Female,10th,0.9,1,22,ChatGPT+Gemini,Exam Prep,10,39,18,7,90,49.2,68.2,5,7.8,-8.0,4.8,1.2,0.8,6,65.1,1,Medium
1054,18,Male,2nd Year,3.4,0,8,ChatGPT,Homework,8,7,73,6,80,81.5,71.4,9,1.1,8.5,8.1,1.1,4.3,3,77.4,1,High
1055,17,Female,2nd Year,5.9,0,3,Gemini,Exam Prep,3,35,49,6,63,99.9,93.5,4,7.1,16.9,6.0,5.4,4.2,2,59.1,1,Medium
1056,15,Male,3rd Year,4.6,0,161,None,Exam Prep,1,25,47,10,70,88.4,56.2,4,7.7,9.4,6.9,5.7,4.6,4,67.1,1,Medium
1057,24,Male,10th,2.3,1,161,ChatGPT,Notes,3,100,22,3,77,63.3,75.1,9,3.4,20.8,6.7,4.3,4.5,8,71.2,1,Medium
1058,16,Male,2nd Year,5.0,1,120,None,Doubt Solving,8,80,99,4,94,38.7,49.2,10,10.0,-18.8,7.5,6.0,1.6,2,74.3,1,Medium
1059,16,Female,2nd Year,4.7,0,97,ChatGPT,Exam Prep,4,6,104,10,49,97.6,77.7,1,5.5,12.5,7.0,0.3,2.6,10,53.5,1,Medium
1060,17,Female,3rd Year,2.0,1,169,ChatGPT+Gemini,Exam Prep,10,0,8,4,29,80.4,45.4,3,4.3,23.2,5.3,4.3,4.0,5,47.8,1,Low
1061,17,Male,3rd Year,0.6,0,130,None,Homework,7,90,65,9,37,88.7,48.6,10,2.7,39.8,5.9,1.1,3.8,1,59.1,1,Medium
1062,23,Male,3rd Year,1.1,1,82,ChatGPT+Gemini,None,8,89,18,6,44,70.1,49.5,7,2.4,-13.7,5.8,2.3,4.0,9,60.4,1,Medium
1063,24,Male,3rd Year,5.3,0,33,ChatGPT,Doubt Solving,7,31,71,10,53,63.5,77.5,6,2.9,-19.3,8.7,1.8,1.2,9,54.7,1,Medium
1064,24,Female,11th,5.1,1,104,ChatGPT,Exam Prep,1,77,89,3,63,35.5,81.0,5,5.8,-2.6,4.2,5.2,4.0,6,39.6,0,Low
1065,18,Male,12th,2.1,1,106,Claude,None,4,82,50,4,58,34.3,40.6,7,5.8,-0.3,7.9,0.7,0.5,6,52.0,1,Medium
1066,17,Female,2nd Year,2.1,1,42,Gemini,Coding,10,8,99,6,87,70.7,89.6,2,5.8,28.5,6.2,1.9,2.4,8,62.7,1,Medium
1067,24,Female,1st Year,4.9,0,164,None,None,9,58,10,6,62,43.2,88.0,2,8.7,-4.9,7.7,4.5,0.3,4,53.4,1,Medium
1068,23,Male,3rd Year,5.7,1,11,Claude,Coding,7,43,2,5,39,77.2,53.0,7,1.0,-5.2,5.5,4.5,2.3,5,56.4,1,Medium
1069,21,Female,12th,4.8,0,15,ChatGPT+Gemini,Doubt Solving,1,64,60,1,91,97.0,45.4,8,3.4,32.2,4.5,3.2,1.2,10,82.0,1,High
1070,19,Female,3rd Year,3.8,1,61,Claude,Doubt Solving,8,20,93,10,21,54.9,74.9,2,9.0,5.7,8.0,4.9,2.6,10,30.0,0,Low
1071,19,Female,12th,1.8,1,16,Claude,Notes,4,19,81,6,46,81.6,92.1,1,1.9,19.5,4.5,0.5,3.6,5,43.2,1,Low
1072,21,Male,1st Year,3.4,0,14,None,None,7,48,16,4,53,93.8,61.1,5,2.8,-7.5,8.1,0.0,0.2,1,66.7,1,Medium
1073,20,Male,10th,1.8,1,25,ChatGPT,Exam Prep,6,96,114,8,74,89.1,97.9,1,3.9,16.1,6.7,0.6,1.3,4,50.3,1,Medium
1074,23,Male,11th,4.9,1,44,ChatGPT,Coding,7,32,72,10,55,35.9,98.5,10,8.3,33.7,7.4,4.9,0.7,3,59.0,1,Medium
1075,24,Male,2nd Year,2.6,0,129,None,None,10,17,29,1,91,77.4,40.9,10,6.3,23.9,5.3,3.0,0.9,7,79.7,1,High
1076,23,Male,10th,5.1,0,144,Gemini,Coding,10,40,79,5,91,51.2,79.3,9,6.0,-11.6,7.4,2.3,2.9,4,69.2,1,Medium
1077,21,Male,1st Year,2.6,1,64,Copilot,Doubt Solving,1,16,7,4,88,93.2,61.1,5,9.3,-12.1,8.5,1.4,0.3,8,81.1,1,High
1078,15,Female,11th,5.0,1,93,Copilot,Doubt Solving,6,12,40,5,84,42.0,48.4,8,5.4,-13.9,4.9,0.8,3.5,3,62.5,1,Medium
1079,22,Male,11th,2.3,0,29,None,Homework,3,42,25,9,63,45.6,84.4,4,9.5,35.1,8.1,3.5,1.2,10,48.4,1,Low
1080,14,Male,11th,2.9,0,67,None,Homework,10,72,4,7,62,64.4,83.0,1,2.2,16.6,6.9,3.8,4.8,2,50.6,1,Medium
1081,21,Male,1st Year,3.9,0,105,Claude,Doubt Solving,4,64,68,3,93,53.1,43.1,9,4.6,-19.0,5.1,0.3,4.7,4,79.2,1,High
1082,24,Female,3rd Year,0.9,1,43,Gemini,Homework,1,22,109,3,85,55.2,48.4,4,8.4,30.3,8.2,0.4,3.7,9,59.8,1,Medium
1083,17,Female,3rd Year,5.7,0,95,Gemini,Doubt Solving,10,39,23,7,40,59.7,44.6,3,2.4,-0.4,5.1,4.4,3.9,7,42.1,1,Low
1084,17,Female,3rd Year,3.7,1,59,ChatGPT+Gemini,None,8,33,77,1,80,40.1,75.6,2,2.6,20.6,8.4,2.6,3.6,3,46.7,1,Low
1085,18,Male,10th,3.3,0,0,ChatGPT,Doubt Solving,2,35,68,8,32,36.7,57.2,1,4.4,31.1,5.8,1.9,3.6,4,22.7,0,Low
1086,21,Other,2nd Year,5.1,0,18,None,Notes,3,49,35,3,47,43.5,73.7,9,9.4,25.2,7.5,2.9,0.9,3,52.4,1,Medium
1087,18,Male,11th,5.3,0,32,None,Homework,7,77,88,8,49,67.4,81.1,1,2.6,29.3,7.7,1.2,4.6,4,46.9,1,Low
1088,21,Male,11th,3.4,1,163,None,Exam Prep,2,84,16,8,21,58.1,61.0,4,9.6,28.3,6.5,0.2,4.0,1,31.1,0,Low
1089,23,Male,10th,5.6,0,90,None,Exam Prep,4,84,69,2,77,76.5,60.9,2,7.0,-11.1,8.2,2.1,2.9,1,65.0,1,Medium
1090,14,Male,3rd Year,0.9,1,23,ChatGPT+Gemini,None,7,91,70,3,40,78.5,84.9,8,5.2,3.3,5.8,2.0,0.8,6,53.5,1,Medium
1091,23,Male,11th,1.1,0,82,Copilot,Notes,3,95,45,10,65,74.1,61.2,5,1.2,34.9,8.3,2.4,3.9,10,55.0,1,Medium
1092,22,Female,11th,3.8,1,124,Gemini,Exam Prep,2,29,78,1,44,45.9,61.0,3,5.7,-14.4,6.8,3.0,4.5,7,47.7,1,Low
1093,19,Female,1st Year,2.4,0,152,Copilot,Exam Prep,8,39,69,6,76,73.6,76.1,4,4.7,38.6,4.2,4.8,2.4,9,65.4,1,Medium
1094,16,Male,12th,3.1,1,138,ChatGPT,None,2,11,31,3,39,69.4,44.2,3,8.1,-6.4,6.3,5.4,0.4,1,52.3,1,Medium
1095,21,Female,10th,2.3,1,8,ChatGPT,None,10,92,59,9,25,74.6,60.5,10,6.0,17.1,8.1,1.1,4.8,8,58.2,1,Medium
1096,22,Male,10th,2.7,0,5,None,Notes,7,0,41,1,37,47.4,47.9,2,9.8,-0.4,5.3,2.4,0.9,9,42.9,1,Low
1097,19,Male,3rd Year,5.0,0,57,ChatGPT,Coding,3,89,39,8,68,99.2,92.9,6,2.0,39.0,7.6,0.1,4.0,10,69.2,1,Medium
1098,24,Female,10th,3.8,1,99,Copilot,Notes,4,15,26,7,39,99.1,59.8,6,9.2,11.5,6.3,3.9,4.9,6,68.3,1,Medium
1099,20,Female,3rd Year,6.0,0,121,Gemini,Notes,6,81,103,7,53,91.5,68.1,3,4.4,-11.0,5.6,2.1,1.5,4,61.7,1,Medium
1100,14,Male,1st Year,4.8,1,100,ChatGPT+Gemini,Homework,3,96,4,8,29,46.7,45.2,5,5.6,30.8,8.4,2.6,0.5,5,29.7,0,Low
1101,18,Male,1st Year,2.0,0,156,Gemini,Exam Prep,1,49,60,9,52,82.7,69.7,9,8.7,4.1,6.4,0.4,4.1,1,70.1,1,Medium
1102,18,Female,2nd Year,2.0,1,10,Gemini,Exam Prep,8,42,60,8,74,38.8,79.5,10,7.2,31.1,7.8,5.1,0.3,1,67.8,1,Medium
1103,23,Female,3rd Year,2.3,1,150,Claude,Coding,4,86,79,6,38,94.2,42.7,1,9.5,6.6,6.3,4.4,2.6,1,37.6,0,Low
1104,17,Female,1st Year,5.1,0,153,Gemini,Notes,1,59,51,1,85,45.7,59.9,7,9.9,36.0,5.5,1.0,3.7,5,64.5,1,Medium
1105,19,Male,3rd Year,0.7,1,0,ChatGPT+Gemini,Doubt Solving,2,4,74,1,66,60.9,73.4,1,6.8,-16.7,8.6,0.0,3.2,5,51.5,1,Medium
1106,20,Male,10th,1.8,1,80,Claude,Coding,6,20,102,7,68,75.1,99.8,6,6.0,39.0,4.7,0.7,2.8,7,61.2,1,Medium
1107,22,Male,2nd Year,5.5,0,174,Gemini,Coding,1,64,88,3,86,55.6,86.0,5,3.3,7.8,6.9,2.9,1.3,4,65.4,1,Medium
1108,14,Male,12th,4.0,1,109,Claude,Exam Prep,9,94,65,3,49,46.7,74.0,4,3.5,2.1,5.0,4.9,1.6,10,40.9,1,Low
1109,19,Female,11th,1.7,1,168,Gemini,Exam Prep,7,81,91,9,78,85.5,52.5,3,3.3,-17.5,4.6,4.3,1.8,10,63.8,1,Medium
1110,20,Male,11th,1.7,0,150,ChatGPT,Exam Prep,8,20,6,10,97,86.9,98.1,10,8.1,-6.3,4.5,3.8,3.3,9,93.0,1,High
1111,16,Male,2nd Year,5.2,1,99,ChatGPT,Exam Prep,8,70,37,4,50,63.4,52.1,4,6.5,-1.2,7.8,4.8,3.4,8,44.2,1,Low
1112,21,Female,3rd Year,5.4,1,104,Gemini,Coding,6,64,50,3,40,50.9,49.3,1,7.6,23.7,5.3,3.1,0.9,4,37.9,0,Low
1113,18,Female,3rd Year,1.9,0,132,Claude,None,8,22,113,2,36,79.7,65.5,5,8.3,21.8,6.8,4.0,0.1,9,56.5,1,Medium
1114,22,Male,3rd Year,2.8,1,98,ChatGPT+Gemini,Notes,7,90,0,5,72,93.0,84.4,9,9.0,33.1,6.5,5.0,0.4,10,79.3,1,High
1115,18,Female,12th,5.1,0,177,ChatGPT,None,1,59,81,9,70,86.3,45.5,6,2.3,36.4,8.3,3.3,3.4,8,68.4,1,Medium
1116,22,Female,11th,4.7,1,8,Claude,None,3,1,75,8,43,69.3,51.1,10,8.9,23.6,7.8,3.6,0.5,1,60.7,1,Medium
1117,23,Female,2nd Year,5.0,0,131,ChatGPT+Gemini,Exam Prep,9,33,116,8,59,34.2,77.5,10,6.8,21.4,7.5,3.7,1.6,3,63.4,1,Medium
1118,17,Male,3rd Year,3.4,1,56,Claude,Homework,8,56,48,1,66,94.3,41.4,4,9.3,34.0,8.5,5.6,2.8,3,68.2,1,Medium
1119,22,Female,1st Year,5.5,1,123,Gemini,Coding,5,15,71,9,39,93.6,79.6,5,9.4,-12.1,6.9,2.7,2.8,7,55.8,1,Medium
1120,18,Female,10th,2.3,1,152,ChatGPT,Doubt Solving,1,73,19,8,35,47.9,43.9,1,4.8,-15.4,8.1,0.5,2.7,7,32.5,0,Low
1121,23,Male,12th,1.4,0,5,ChatGPT,Doubt Solving,2,83,98,3,77,78.1,62.1,4,7.4,22.5,8.3,5.2,4.6,1,69.7,1,Medium
1122,22,Male,3rd Year,4.4,0,141,ChatGPT,Notes,10,47,41,8,68,56.2,64.9,4,8.4,-1.4,8.0,0.3,2.2,8,54.3,1,Medium
1123,16,Female,11th,3.5,1,62,Gemini,Coding,10,100,15,9,61,45.4,78.6,9,3.3,5.5,5.9,0.3,0.8,8,50.6,1,Medium
1124,17,Male,10th,5.2,0,117,ChatGPT+Gemini,Coding,9,24,113,2,31,30.7,59.8,5,5.4,16.5,8.0,1.2,0.3,5,37.0,0,Low
1125,22,Female,2nd Year,0.9,0,64,ChatGPT+Gemini,Coding,10,67,32,1,60,55.6,45.7,3,3.3,37.0,6.6,0.4,2.6,7,45.7,1,Low
1126,23,Male,3rd Year,5.1,1,51,None,None,8,31,103,1,77,44.8,48.4,10,1.8,32.4,5.7,3.1,3.0,3,63.1,1,Medium
1127,24,Male,11th,2.1,1,64,None,Homework,9,44,88,1,79,31.7,66.5,8,7.3,24.0,5.0,5.3,2.9,10,49.6,1,Low
1128,19,Male,10th,4.1,0,124,ChatGPT,Homework,2,91,82,5,43,66.9,74.4,10,6.2,5.8,7.5,1.5,1.0,10,58.4,1,Medium
1129,15,Female,1st Year,0.7,0,99,None,None,3,39,98,2,32,46.3,96.2,10,4.6,27.6,5.5,0.3,0.2,9,51.9,1,Medium
1130,20,Male,12th,3.9,1,135,ChatGPT+Gemini,Exam Prep,3,12,15,4,53,71.2,73.3,7,2.9,-9.2,5.3,1.5,4.4,4,54.8,1,Medium
1131,15,Female,2nd Year,4.4,1,95,None,None,1,4,15,1,80,59.3,82.0,8,2.7,28.5,7.0,1.7,2.2,3,72.7,1,Medium
1132,24,Female,11th,2.5,1,7,None,Doubt Solving,2,16,47,2,46,53.9,51.4,4,3.5,8.5,5.3,5.2,0.5,10,52.6,1,Medium
1133,15,Female,1st Year,1.7,0,13,ChatGPT,None,10,70,88,7,86,56.3,99.5,7,9.8,-4.3,5.6,3.9,3.3,4,68.4,1,Medium
1134,24,Female,12th,3.5,1,23,ChatGPT+Gemini,Homework,5,9,95,9,33,70.2,48.8,4,9.7,7.8,7.5,0.9,3.3,9,47.1,1,Low
1135,14,Female,12th,5.1,1,92,ChatGPT,Doubt Solving,7,90,54,6,60,88.4,73.8,9,8.6,27.3,7.4,1.7,3.1,3,71.2,1,Medium
1136,24,Male,1st Year,2.3,0,24,ChatGPT+Gemini,None,6,58,107,10,76,76.9,96.8,5,1.6,19.4,8.6,3.8,1.2,6,59.5,1,Medium
1137,24,Female,11th,1.9,1,133,Claude,Coding,2,34,27,10,49,37.7,68.0,5,8.5,-11.8,8.0,0.3,4.3,5,50.5,1,Medium
1138,24,Female,12th,2.0,1,128,ChatGPT,Homework,8,22,72,5,64,69.7,94.2,4,7.8,21.5,5.7,4.1,0.4,3,57.9,1,Medium
1139,16,Male,2nd Year,5.7,1,86,None,Doubt Solving,4,55,81,10,93,83.8,75.2,5,9.4,30.0,6.3,5.2,0.6,5,74.1,1,Medium
1140,19,Male,10th,2.5,1,32,None,Homework,2,15,22,7,20,51.8,91.1,1,5.2,-11.0,6.8,5.2,1.9,2,26.4,0,Low
1141,21,Female,2nd Year,0.5,1,141,ChatGPT,Coding,4,51,29,9,71,74.0,82.8,1,5.6,-16.3,6.0,0.4,4.5,5,49.9,1,Low
1142,22,Male,3rd Year,4.8,1,55,None,Coding,8,26,60,2,39,30.0,75.3,9,6.1,-16.6,8.9,4.9,4.1,8,42.3,1,Low
1143,20,Female,12th,4.3,1,27,Copilot,Coding,1,14,95,6,42,95.8,46.9,2,5.9,-18.7,4.2,3.0,4.5,6,49.8,1,Low
1144,17,Male,10th,1.2,0,28,ChatGPT,Exam Prep,9,61,87,3,97,48.7,57.5,8,3.8,-18.9,7.2,3.0,3.5,8,74.6,1,Medium
1145,19,Male,1st Year,5.9,1,22,ChatGPT+Gemini,None,8,5,74,10,25,93.4,47.3,2,2.5,28.3,7.1,3.5,3.1,8,50.8,1,Medium
1146,18,Female,10th,3.8,1,171,Claude,Doubt Solving,8,23,115,10,52,45.2,72.9,9,7.4,24.3,8.7,2.5,3.9,4,54.8,1,Medium
1147,21,Male,10th,3.3,1,37,Claude,Exam Prep,10,86,25,4,27,92.7,66.3,2,9.2,36.5,8.5,4.3,1.0,9,46.9,1,Low
1148,14,Male,10th,2.6,1,176,ChatGPT+Gemini,Notes,9,4,10,5,82,68.8,65.8,1,7.0,1.3,8.6,1.9,0.6,3,65.8,1,Medium
1149,14,Female,12th,5.4,0,42,Gemini,Notes,7,70,19,5,23,42.8,57.0,8,8.5,22.5,8.9,4.5,4.7,4,46.7,1,Low
1150,24,Male,3rd Year,1.8,1,9,None,Homework,9,85,43,10,32,52.3,89.0,3,5.7,4.7,5.6,5.6,4.2,4,29.3,0,Low
1151,19,Female,3rd Year,2.1,1,26,ChatGPT,Homework,1,92,17,8,54,88.1,65.5,7,5.5,13.6,6.4,0.8,2.1,10,64.3,1,Medium
1152,23,Female,11th,1.2,1,135,Claude,Homework,1,52,33,5,53,96.7,56.8,5,9.9,6.3,4.9,2.7,3.9,2,57.2,1,Medium
1153,15,Female,3rd Year,4.7,0,84,ChatGPT+Gemini,Exam Prep,4,30,99,2,75,91.4,55.8,7,10.0,4.9,8.1,0.1,2.5,3,72.1,1,Medium
1154,18,Male,12th,3.8,0,157,Claude,None,2,34,3,2,30,91.0,58.5,8,6.5,-5.3,6.9,2.6,0.1,6,56.2,1,Medium
1155,14,Male,11th,3.8,0,12,Claude,Coding,8,97,84,1,57,30.3,89.7,3,4.3,14.9,7.4,2.6,0.1,6,41.9,1,Low
1156,20,Female,1st Year,1.7,1,57,ChatGPT+Gemini,Homework,1,18,89,2,64,61.4,62.0,5,4.4,-4.3,4.3,4.4,2.4,9,61.0,1,Medium
1157,14,Female,1st Year,4.1,1,2,Copilot,Homework,4,33,13,1,77,88.6,54.6,5,7.0,-11.6,4.3,2.1,2.9,6,78.2,1,High
1158,17,Female,1st Year,4.7,1,99,Claude,None,9,93,89,3,53,32.5,93.4,7,3.0,25.0,4.4,5.3,4.1,5,41.7,1,Low
1159,22,Female,1st Year,2.5,0,103,Claude,Notes,2,82,12,5,94,78.6,93.7,2,9.8,18.7,7.6,2.4,2.9,1,60.5,1,Medium
1160,14,Male,1st Year,4.9,0,4,Gemini,Coding,6,81,89,3,91,65.1,80.9,8,7.4,-2.4,5.8,3.3,3.0,5,69.8,1,Medium
1161,17,Male,2nd Year,2.4,1,21,Copilot,Exam Prep,4,0,40,7,43,85.3,89.6,7,2.5,17.8,7.7,1.6,5.0,2,54.2,1,Medium
1162,19,Male,12th,4.7,1,65,Gemini,None,4,40,78,10,93,48.3,89.9,10,4.3,-18.4,6.6,0.9,0.0,6,80.3,1,High
1163,19,Male,11th,0.7,1,88,ChatGPT+Gemini,Coding,6,52,90,2,98,91.8,81.8,7,3.0,39.3,5.0,3.9,1.7,3,80.3,1,High
1164,21,Male,1st Year,3.5,0,39,None,Notes,10,79,56,5,82,50.8,67.9,5,1.8,-9.6,4.6,2.5,4.6,9,51.4,1,Medium
1165,14,Female,2nd Year,5.8,1,87,ChatGPT,Exam Prep,4,63,86,3,58,96.6,96.7,8,6.8,36.5,8.6,3.7,1.9,8,67.2,1,Medium
1166,20,Male,3rd Year,5.9,0,121,ChatGPT+Gemini,Doubt Solving,9,39,21,2,40,74.8,59.7,1,1.9,-15.9,7.3,3.7,1.2,2,43.7,1,Low
1167,14,Male,2nd Year,2.0,1,4,Copilot,Homework,8,61,9,4,55,43.8,87.5,7,4.6,22.5,7.0,2.9,2.2,5,56.5,1,Medium
1168,20,Male,2nd Year,2.9,1,143,None,Exam Prep,8,54,68,9,67,84.3,53.6,9,7.0,-6.7,7.1,1.8,3.8,10,66.0,1,Medium
1169,16,Female,12th,0.8,1,116,ChatGPT+Gemini,Notes,5,91,67,9,32,67.4,79.1,8,2.5,37.9,5.8,1.2,3.8,8,48.6,1,Low
1170,24,Female,1st Year,5.3,1,14,Copilot,Coding,6,10,49,6,21,58.6,89.8,4,9.0,-1.1,4.5,1.1,1.7,6,36.4,0,Low
1171,21,Female,2nd Year,3.6,1,74,None,Exam Prep,1,51,99,7,46,63.0,83.4,8,2.7,-17.6,8.4,3.2,0.6,10,49.8,1,Low
1172,16,Female,2nd Year,2.6,0,79,Gemini,Notes,1,95,15,1,26,58.0,82.5,8,6.5,-18.0,8.6,1.8,4.8,10,47.6,1,Low
